Comment,Description,Designator,Footprint,LCSC Part #,LibRef,Quantity

"0402WGF0000TCE","R - RESISTOR - SMD - 0R - 1% - 0402","CC1A, CC1B","R_0402","C17168","0402WGF0000TCE","2"
"918-418K2023S40001","J - JACK - USB - Type C - Recepticle - SMT - 90°","J1, J2","DX07S016JA1R1500","C167321","918-418K2023S40001","2"
"DS1023-2*5SF11","J - JACK - PIN_HEADER 2X5P","J_PROG","HDR_FEM_2X5P","C125068","DS1023-2*5SF11","1"
