Altium Designer Pick and Place Locations
C:\git\cp2\cp3\Project Outputs for CPU.3\Pick Place for CPU.3(F4).csv

========================================================================================================================
File Design Information:

Date:       22/08/22
Time:       18:49
Revision:   817dc0b6d89dc3fccd98128e23da7703481909fc
Variant:    F4
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)"
"Rta_j","0402WGF750JTCE","TopLayer","R_0402","84.2000","32.7000","180","R - RESISTOR - SMD - 75R - 1% - 0402","84.2000","32.7000","84.7080","32.7000"
"Rta_i","0402WGF750JTCE","TopLayer","R_0402","83.7000","38.5000","90","R - RESISTOR - SMD - 75R - 1% - 0402","83.7000","38.5000","83.7000","37.9920"
"Jeth","2-406549-1","TopLayer","TE_2-406549-1","97.4450","39.4800","90","J - JACK - ETHERNET - Right - THT","99.4800","43.0600","99.4800","43.0600"
"Dta_h","1N4148WS","TopLayer","SOD-323","90.1000","34.3000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","90.1000","34.3000","90.1000","33.2000"
"Dta_g","1N4148WS","TopLayer","SOD-323","88.1000","34.3000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","88.1000","34.3000","88.1000","33.2000"
"Dta_f","1N4148WS","TopLayer","SOD-323","90.1000","30.7000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","90.1000","30.7000","90.1000","29.6000"
"Dta_e","1N4148WS","TopLayer","SOD-323","88.1000","30.7000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","88.1000","30.7000","88.1000","29.6000"
"Dta_d","1N4148WS","TopLayer","SOD-323","90.1000","41.7000","270","D - DIODE - FAST TRR - 100V - 150mA - 4ns","90.1000","41.7000","90.1000","42.8000"
"Dta_c","1N4148WS","TopLayer","SOD-323","88.1000","41.7000","270","D - DIODE - FAST TRR - 100V - 150mA - 4ns","88.1000","41.7000","88.1000","42.8000"
"Dta_b","1N4148WS","TopLayer","SOD-323","90.1000","38.1000","270","D - DIODE - FAST TRR - 100V - 150mA - 4ns","90.1000","38.1000","90.1000","39.2000"
"Dta_a","1N4148WS","TopLayer","SOD-323","88.1000","38.1000","270","D - DIODE - FAST TRR - 100V - 150mA - 4ns","88.1000","38.1000","88.1000","39.2000"
"Cta_e","1206B102K202NT","TopLayer","C_1206","86.2000","32.4000","90","C - CAPACITOR - MLCC - 1nF - 2000V - 1206 - X7R","86.2000","32.4000","86.2000","31.0046"
"Ceth0_15","CL05B104KO5NNNC","TopLayer","C_0402","65.4000","40.1000","270","C - CAPACITOR - MLCC - 100nF - 16V - 0402","65.4000","40.1000","65.4000","40.6080"
"Ta","H1102NLT","TopLayer","XFMR_H1102NLT","77.8000","35.9000","0","T - Transfrormer - Isolation and Data Interface _Encapsulated_ Pulse Transformer 1:1 Transmitter, 1:1 Receiver Surface Mount","77.8000","35.9000","73.5350","40.3450"
"Rta_g","0603WAF820JT5E","TopLayer","R_0603","70.6000","32.8000","180","R - RESISTOR - SMD - 82R - 1% - 0603","70.6000","32.8000","71.3700","32.8000"
"Rta_e","0603WAF820JT5E","TopLayer","R_0603","70.6000","30.1000","180","R - RESISTOR - SMD - 82R - 1% - 0603","70.6000","30.1000","71.3700","30.1000"
"Rta_c","0402WGF100JTCE","TopLayer","R_0402","70.9000","37.8000","180","R - RESISTOR - SMD - 10R - 1% - 0402","70.9000","37.8000","71.4080","37.8000"
"Rta_b","0402WGF499JTCE","TopLayer","R_0402","70.9000","40.3000","180","R - RESISTOR - SMD - 49.9R - 1% - 0402","70.9000","40.3000","71.4080","40.3000"
"Rta_a","0402WGF499JTCE","TopLayer","R_0402","70.9000","36.3000","180","R - RESISTOR - SMD - 49.9R - 1% - 0402","70.9000","36.3000","71.4080","36.3000"
"Cta_d","CL05B103KB5NNNC","TopLayer","C_0402","70.9000","35.3000","180","C - CAPACITOR - MLCC - 10nF - 50V - 0402","70.9000","35.3000","71.4080","35.3000"
"Cta_c","0402B682K500NT","TopLayer","C_0402","71.0000","31.4000","360","C - CAPACITOR - MLCC - 6.8nF - 50V - 0402","71.0000","31.4000","70.4920","31.4000"
"Cta_b","0402B682K500NT","TopLayer","C_0402","70.9000","34.2000","360","C - CAPACITOR - MLCC - 6.8nF - 50V - 0402","70.9000","34.2000","70.3920","34.2000"
"Cta_a","0402B223K500NT","TopLayer","C_0402","70.9000","38.8000","360","C - CAPACITOR - MLCC - 22nF - 50V - 0402","70.9000","38.8000","70.3920","38.8000"
"Reth_b","0402WGF1002TCE","TopLayer","R_0402","57.3000","31.8000","360","R - RESISTOR - SMD - 10k - 1% - 0402","57.3000","31.8000","56.7920","31.8000"
"Ceth0_xo","0402CG120J500NT","TopLayer","C_0402","55.9000","32.8000","360","C - CAPACITOR - MLCC - 12pF - 50V - 0402","55.9000","32.8000","55.3920","32.8000"
"Ceth0_xi","0402CG120J500NT","TopLayer","C_0402","55.9000","33.8000","360","C - CAPACITOR - MLCC - 12pF - 50V - 0402","55.9000","33.8000","55.3920","33.8000"
"Reth_a","0402WGF1002TCE","TopLayer","R_0402","57.3000","29.8000","360","R - RESISTOR - SMD - 10k - 1% - 0402","57.3000","29.8000","56.7920","29.8000"
"Ueth_a","W5500","TopLayer","QFP-48-P0.5MM","63.4000","34.1000","180","U - IC - Ethernet Controller 10/100 Base-T/TX PHY SPI Interface 48-LQFP (7x7)","63.4000","34.1000","67.5750","31.3500"
"Reth_c","0402WGF1004TCE","TopLayer","R_0402","57.8000","33.3000","270","R - RESISTOR - SMD - 1M - 1% - 0402","57.8000","33.3000","57.8000","33.8080"
"Reth0_27","0402WGF3300TCE","TopLayer","R_0402","57.3000","37.0000","180","R - RESISTOR - SMD - 330R - 1% - 0402","57.3000","37.0000","57.8080","37.0000"
"Reth0_25","0402WGF3300TCE","TopLayer","R_0402","57.3000","36.0000","180","R - RESISTOR - SMD - 330R - 1% - 0402","57.3000","36.0000","57.8080","36.0000"
"Reth_e","0402WGF1202TCE","TopLayer","R_0402","68.9000","37.3000","270","R - RESISTOR - SMD - 12k - 1% - 0402","68.9000","37.3000","68.9000","37.8080"
"Ceth0_282","CL05A106MQ5NUNC","TopLayer","C_0402","55.4000","35.3000","270","C - CAPACITOR - MLCC - 10uF - 6.3V - 0402","55.4000","35.3000","55.4000","35.8080"
"Ceth0_281","CL05B104KO5NNNC","TopLayer","C_0402","57.3000","34.8000","360","C - CAPACITOR - MLCC - 100nF - 16V - 0402","57.3000","34.8000","56.7920","34.8000"
"Ceth0_22","CL05B104KO5NNNC","TopLayer","C_0402","60.4000","40.1000","270","C - CAPACITOR - MLCC - 100nF - 16V - 0402","60.4000","40.1000","60.4000","40.6080"
"Ceth0_21","CL05B104KO5NNNC","TopLayer","C_0402","61.5000","40.1000","270","C - CAPACITOR - MLCC - 100nF - 16V - 0402","61.5000","40.1000","61.5000","40.6080"
"Ceth0_20","CL05A106MQ5NUNC","TopLayer","C_0402","62.6000","40.1000","90","C - CAPACITOR - MLCC - 10uF - 6.3V - 0402","62.6000","40.1000","62.6000","39.5920"
"Ceth0_17","CL05B104KO5NNNC","TopLayer","C_0402","64.0000","40.1000","270","C - CAPACITOR - MLCC - 100nF - 16V - 0402","64.0000","40.1000","64.0000","40.6080"
"Ceth0_11","CL05B104KO5NNNC","TopLayer","C_0402","66.8000","40.1080","270","C - CAPACITOR - MLCC - 100nF - 16V - 0402","66.8000","40.1080","66.8000","40.6160"
"Ceth0_8","CL05B104KO5NNNC","TopLayer","C_0402","68.9000","35.2000","270","C - CAPACITOR - MLCC - 100nF - 16V - 0402","68.9000","35.2000","68.9000","35.7080"
